Exp_A,Exp_B,Exp_C
0.7985407652337301,0.7979923645381195,0.7544870722804284
0.8787577289464018,0.8771572231824559,0.8564245365425802
0.807852946586298,0.8101424020091348,0.8099609302701646
0.7852595581280312,0.7819966180287319,0.7520734474123534
0.8260601827381406,0.8270357179908581,0.7742568687824924
0.7554056644352389,0.7560572291910026,0.7155563085318025
0.8439023041607325,0.8428534371664846,0.8420373471202625
0.8207462770033248,0.8205398070891624,0.7489739212149535
0.7400414243230048,0.7397110836051515,0.7134965175392132
0.8255991821349584,0.8257397864335784,0.802228835201333
0.7546174438517381,0.7549201224208326,0.7493597092936177
0.79081480804676,0.7899426569764578,0.7746873400214813
0.6675679231847311,0.6697109304071945,0.6577180995079541
0.8338783685339045,0.8338023426400026,0.8083795192180966
0.7720678856964616,0.7706375381677175,0.702905975339851
0.739410338558129,0.7389650194517032,0.7235625430597273
0.7513221567802177,0.7512120254341029,0.7459621825323248
0.8205075116391831,0.8180358551331827,0.7683121980268381
0.8050312105449133,0.8046228020293935,0.7793934261877373
0.8110451193950154,0.8108845269533893,0.7680511833075816
0.819317041687035,0.8184543356222878,0.7617525654809449
0.7434577733737807,0.744114058796444,0.7020174883382113
0.8130666777088742,0.8130769330954005,0.7754600776395678
0.7949996359542653,0.7959945612944811,0.7898622533593285
0.7879802059941767,0.7870173013096192,0.7638008746896112
0.7504203320110931,0.7534422688601421,0.7249728868842453
0.7455252874423481,0.7457898212384753,0.7191808400758934
0.8216855902122191,0.8195352215659407,0.7539561133537279
0.8398744439279199,0.8400475216849118,0.813705238547066
0.8260288942835812,0.8252214558912577,0.8013271335733018
0.7573679239550748,0.7571009562667326,0.7258238491628789
0.8150464115422849,0.8167159525306142,0.7896135132592295
0.8594997279560227,0.8591753965461544,0.8306933439403671
0.7843300994715284,0.7843059926321742,0.6964079256078476
0.8223747620964328,0.8216051377247238,0.8241502171893624
0.7626696441254528,0.7640129323721313,0.67837273955174
0.7298731609054102,0.7300120976985274,0.7122181675505981
0.8092201495296589,0.8074861272417369,0.7623316225167834
0.7748911323156197,0.7738614956623863,0.7350601277700499
0.824071204526804,0.8228536420243266,0.7872673612730631
0.7597447812222435,0.7591608706385296,0.7504540291891926
0.7595690924159534,0.75818967257496,0.7076650947480772
0.7505436802842176,0.7511429350856673,0.6516933823783122
0.8144058739181024,0.8121801067778268,0.8094258723791127
0.7663219289164456,0.7656428109839584,0.742833425195234
0.8022474897182802,0.8020446473895845,0.7661079552400919
0.774849280017421,0.7756488377265365,0.7265349599160646
0.8410415733665446,0.8404089509479548,0.8078969841995713
0.787369325444571,0.7863240982545058,0.7383357307882106
0.7633766584990769,0.7616100503392893,0.7172778193647285
0.7952606152850201,0.7945694292314955,0.7710753097849027
0.8302574565074121,0.8306921033896022,0.8261634748545419
0.8136208566576115,0.8146690038139637,0.8009186045381995
0.7368224344189986,0.738201731039475,0.716007019679878
0.8620730608373132,0.860353208097529,0.8393760888221424
0.8534942248631037,0.8537286970063455,0.8335834253628679
0.7308016728140232,0.731776681117968,0.6920167894362415
0.7517123284064664,0.7517353326564957,0.739067794823108
0.7657851687148336,0.7669416788946293,0.7223715400511685
0.8182756005256695,0.8170318523368342,0.7967974198931675
0.8130372759511347,0.8130796302625835,0.7819506380694052
0.8165188469878875,0.8156590068337257,0.8034486451509697
0.7633312574670024,0.7617449736073729,0.7605501422696048
0.7916279847595705,0.7914896531162835,0.7655116303045137
0.8064492381813675,0.8058980677296524,0.7625059347584828
0.7924271835999341,0.7925962746690314,0.7673469214284965
0.8332603648575285,0.8315104757320488,0.7969391165105948
0.835115710386682,0.8357103201257745,0.7906275617973382
0.7833931490530406,0.7822520327509526,0.7262734871964286
0.8678027535881723,0.8674619585729971,0.8203804383074278
0.8333960305834867,0.8331725836414445,0.8206639912719018
0.7946245127634919,0.7924513135542459,0.7273245400015738
0.8062793554729923,0.8060569778178083,0.7566126024971053
0.8292174722037903,0.8315545211405577,0.7871878445584275
0.7930402029552535,0.7918362676983844,0.7663226773436802
0.8566117331790096,0.8569265585092846,0.7743725865451874
0.8573430146770167,0.8558217178999549,0.8277348134956672
0.7871184976999384,0.7882861674770206,0.7580023503119557
0.8551076140706153,0.8553046920936607,0.8448354418225703
0.8069373186596334,0.8066983820504828,0.7635167978486237
0.8323972160345934,0.8323993737051208,0.8002806880099773
0.8486810326386154,0.8497944777355123,0.8254517431697715
0.7409908531720437,0.739911739204377,0.7307648294978044
0.8352782930824838,0.8362590764430764,0.7900541231592247
0.7647918605123443,0.7647507807471509,0.731442004991804
0.8411793412496076,0.8411013285041481,0.8093042928469567
0.8372167196563194,0.8372904977179718,0.8052112159287567
0.8211878658821341,0.8196114922274343,0.782326981087778
0.8387072647923497,0.8394879848753128,0.8387118322985327
0.7184667017060228,0.7179165268513066,0.68469741699574
0.822206486753426,0.8223035075434372,0.8056490272950753
0.8255929021467838,0.8269076426562242,0.8076529224143407
0.7636078083652447,0.764771144093503,0.7449007413787192
0.7970970712610675,0.7981226922455474,0.7321168174972833
0.7744602630336211,0.7755614787446155,0.7305839092118225
0.8199291441660513,0.8206004281389845,0.8322507604378568
0.7776099241472505,0.7795796277530076,0.7444621904707831
0.8360032883396635,0.8353006091417056,0.8231495566269926
0.8623312117711678,0.8635836051216952,0.8315903413395174
0.7938617316556885,0.7938195246757398,0.7757906809741852
0.8094797696339077,0.8083811561492635,0.7810202351061716
0.7397496420523684,0.7391046448987897,0.6655268916558486
0.7734970093433734,0.7747857231426393,0.7505555537094264
0.7871702411988304,0.7849896802867319,0.7426911007831563
0.7993857028584485,0.8005254969599219,0.7823457022976966
0.7804910481658482,0.7822779357899624,0.7710018963164398
0.8320063101143742,0.8311118594125888,0.8028719533120512
0.8136005782821679,0.8139004593642921,0.7977219108800572
0.8032532247622888,0.8016336341898432,0.7773798389778406
0.8614810277212098,0.8605046758775547,0.8652159678560806
0.809784304447945,0.8095667376981521,0.802097314187832
0.8407350447472868,0.8396793336504671,0.793828504355367
0.8446848495047681,0.8456396567450417,0.8236681647853684
0.8105858121714089,0.8116459015432137,0.7410914940776209
0.7936579529672004,0.7926418056908878,0.7841374939494701
0.7482749998154836,0.7502116987136688,0.7242425462103257
0.8230655937382895,0.8245105944866329,0.8283464216100322
0.8246054934198979,0.825444631725466,0.8091022294620765
0.803707465001132,0.8030534190469344,0.763034541454746
0.8749498638679688,0.8748071803824612,0.8780553192454646
0.8219145036204236,0.824056256046358,0.7769673486520403
0.8451841237635578,0.8453547089778385,0.8248182056423896
0.8074616846477181,0.8059469791673656,0.8088897705843889
0.8001790896408567,0.8012426167282333,0.7870463579821112
0.8245815216602133,0.8247618072185552,0.8224718662904105
0.8464629091259521,0.8458586807590248,0.853324144039791
0.7377229043264817,0.7394014564169731,0.7266331450385981
0.8556511130987549,0.8556427263472014,0.8283631279527419
0.837784363553156,0.8363389050155641,0.789093189245073
0.7821460860244818,0.7820800712448801,0.7054451495006919
0.8169605017051865,0.8183761085533603,0.7919598032523988
0.7116676282967889,0.7122135198206638,0.6994925570365058
0.7656345703545362,0.7635896578158846,0.7119990099252267
0.8421312310999864,0.8427507454528655,0.8159662689776546
0.7271963168523241,0.7261621049169318,0.6578557400652585
0.8152686893021769,0.8141613124801415,0.7490470780677083
0.7324473964054438,0.7335997763701769,0.6917498486943724
0.797464772209159,0.7973234370499337,0.7700167026177841
0.7512850443585756,0.7473782708960086,0.6999747532607161
0.8130505918722157,0.8139160871258523,0.769275144827366
0.7779183680739237,0.7779571884796166,0.7350859520312782
0.7274605586236844,0.7297128960143606,0.6388466451322581
0.7673003723940157,0.7670032409422771,0.691271886923981
0.8351697301965184,0.8371002150147266,0.8152183063234055
0.8439000513661844,0.844651571722796,0.8395851931306759
0.8241340436222448,0.8227018725766768,0.7929375656696199
0.7870327772152508,0.7868829349763042,0.7707234552074305
0.7403270153628889,0.740023831919187,0.7189433532870544
0.8320443226137468,0.8316255870354863,0.8394106149447711
0.7593281943480636,0.7578479733145295,0.7369013723950654
0.8203810684976219,0.8200646491323232,0.7789195452566449
0.8145412184322192,0.8133277099091436,0.7777041917838023
0.8520664871385448,0.8506132943227326,0.8331785332778651
0.7939738949266427,0.7932806369966159,0.7933910506384394
0.773082554962325,0.7712352248874184,0.7605064792437441
0.8343095378575833,0.8331800607022004,0.8391043913426663
0.8229157577880508,0.8237892836055517,0.7966449979706469
0.8363713769753459,0.8349378225692641,0.8117564876825484
0.7741496746608649,0.7737969884925835,0.7458209568319001
0.7723583027235376,0.7749867536220004,0.7641117447451737
0.8454938096728553,0.8447894074676855,0.7949178643327308
0.8476441866790461,0.8479464106680398,0.7610152064523441
0.814438404892926,0.8154583802871683,0.7967432792869459
0.8221301962089453,0.8224556058389673,0.8237415060702509
0.8597438424686087,0.858671865292452,0.817209856521468
0.7723811320252588,0.7725027183053997,0.7124174035842906
0.769824222092754,0.77159340178407,0.7337755820321014
0.8329558552048006,0.8334282254580253,0.810498392911775
0.8211860891826133,0.8219390701935729,0.7508106059375792
0.7374872458330551,0.7372646971954226,0.7157247347799165
0.7168274044644003,0.7174213307986257,0.7115643975580086
0.7955675754999936,0.7953762172316169,0.7795590739591772
0.7262180841022838,0.7262307339920697,0.6929684228323849
0.8020907126613799,0.8003505094967702,0.7593042642102432
0.8284273595437385,0.8283617298662876,0.8340392038348045
0.8442046190236441,0.8444579292963907,0.8274152059503778
0.7915692335811404,0.7921055876728246,0.7719368281854438
0.7831063538360068,0.7843127189161915,0.7654148363901554
0.8348288864714195,0.8341461744224384,0.8115499826683731
0.780017531474198,0.7805037079585926,0.7636214010823374
0.7545881606342134,0.7549322209071021,0.7396794791276469
0.8156638379374006,0.8144947631799337,0.7810120348316214
0.7813069143073441,0.7808311867930035,0.752345179220571
0.7797483877796061,0.7797117318479602,0.7541888269799506
0.7548624750851447,0.7569612926825933,0.7498707147380583
0.7615327147588894,0.762227478624,0.7419214583857338
0.8158102580399993,0.814395501002344,0.8161871476004317
0.8129156152363415,0.8125323334584723,0.7751467092276344
0.835851472449909,0.838106975538605,0.8237072643474037
0.7869631645907863,0.7861862272576714,0.7411399301455877
0.8214539685648466,0.8213621081625391,0.7789967911676295
0.7502340851877083,0.7506746048849,0.7197350877600625
0.8235834081409881,0.8237924681435057,0.7881221610908031
0.7654774266666096,0.7636426094760599,0.7722661772488388
0.8356514278108957,0.8346541486855229,0.8300046302351801
0.7703379632006494,0.7704498877851941,0.7467013750115876
0.8177165064174169,0.818418282881765,0.8180287243728275
0.8675406049942196,0.8655596592167704,0.850186607786889
0.8108538909752696,0.8129204905940473,0.8032344995254257
0.7999414582628787,0.8010102465201755,0.7756596562461162
0.797503160418824,0.7976687258319735,0.7663254045829864
0.8073566861786571,0.8087265811782341,0.7477364685342371
0.8518458129217463,0.8491528239311297,0.8191561480657426
0.8542173387747708,0.8527487949119643,0.8157771481817657
0.8374719329756737,0.8359244340599787,0.8103526358843415
0.7627600301414375,0.7627947074953916,0.7495798250431548
0.8013429670356582,0.7999096266438172,0.7735065914631813
0.8139025268074538,0.8138916219144875,0.7710733330089619
0.8193213422322867,0.8171607409343932,0.7991995510990287
0.7941295500312238,0.7945770927184452,0.7876051039180347
0.7944321772151841,0.7952993731843652,0.7393239387561688
0.8556658529167802,0.8554175600143775,0.8571151590465645
0.7769987555760461,0.7766667238193793,0.744915704736572
0.8459225383954996,0.8460102421597845,0.8100915694443366
0.8043216186713031,0.8054148443626638,0.7765650538650011
0.8155516700530059,0.8151122668622888,0.7912408071810081
0.8061984478763453,0.8077290575823779,0.7443287274186465
0.8221980525776919,0.8231537147190595,0.8044548835651952
0.8422840010293904,0.8406561524282297,0.8286845887386709
0.8209972600399612,0.8212282310332916,0.7972114777685695
0.7971614904480103,0.7981758566501064,0.7617034334739092
0.7900813948357848,0.7900886156646288,0.763089332069963
0.8469073914905246,0.846123479699592,0.8260293458888848
0.770020013413701,0.7687711677198947,0.7210282358994415
0.7827101548189581,0.7827220914244357,0.7666329354560314
0.7640699422522361,0.762530321137978,0.7725998301894696
0.850040808731794,0.8479868882811874,0.8329659207383965
0.758728595836178,0.7570259029818177,0.7344005097141236
0.738164473800098,0.7370852372476482,0.6969845110888413
0.7360208088562437,0.7377826118027438,0.714753113319996
0.8310674104069637,0.8328785635620964,0.8083773469399814
0.8760513149300732,0.8768481391621804,0.8705392653729899
0.7797929506899433,0.7797541107861414,0.7854231470174137
0.7657253664292231,0.7663590965885497,0.7537673392839328
0.7788502416803323,0.7786851512470522,0.7509009713523511
0.8382249221106555,0.8388101091749199,0.7938832169933477
0.7741043371901482,0.7742715942238421,0.7382421146581659
0.8527215198641167,0.8528623599347289,0.8491708057948046
0.8480684077392455,0.8480975484913107,0.8426467913639051
0.8327934748640656,0.834088826560325,0.802369202637018
0.8171291127249954,0.8179893704833908,0.7952863101143796
0.8550966685641892,0.8560153360528636,0.8426213346708484
0.7928238789754647,0.7942801378063883,0.7782309391807217
0.7616119798970072,0.7623658477973445,0.7405878519226767
0.7413901957410379,0.741241071750899,0.736120695936543
0.8278615628873323,0.8269447210161437,0.8123961996510725
0.8277892676553281,0.8265683537533254,0.8330555886317526
0.7887378160169726,0.7901089714160376,0.7574672792954769
0.825002655694853,0.8251078632685258,0.8077831352084155
0.7988159649239377,0.797906459707251,0.7446309222070687
0.8557321852043089,0.8552778947131043,0.8080168292357095
0.7530537332373493,0.7526822365033763,0.7190133292454204
0.842948961252973,0.842807724526619,0.844329191813294
0.8018088074862942,0.8018767026005498,0.7934656387097396
0.7921335876603317,0.7927705642284855,0.7546229155990474
0.7454972680048971,0.7444828227382605,0.7310608451998732
0.8449643239819286,0.842982647439124,0.843740062180091
0.7780988080223876,0.7778285640213594,0.7649049529845156
0.7927183244575222,0.790620618758206,0.7579741881889048
0.8361784897186673,0.8360219268894654,0.8051022031684425
0.8381933183885697,0.8398509836932295,0.8251838259214794
0.811681044714345,0.8105848809191314,0.7626895907047095
0.8488331066392726,0.8493738541967999,0.8372831173807778
0.8596369512243844,0.8595086479704737,0.8104187620911893
0.7831652391110825,0.7834599897781467,0.7606176854240534
0.752772576691991,0.75136182097844,0.7336675062130038
0.795803538868505,0.7983858297568417,0.7851104234326806
0.8295464198344986,0.8285420027505309,0.8040568598347897
0.7955485977585159,0.7950272534943433,0.797552660934212
0.8505603445098397,0.8514424263090848,0.8331884118015983
0.7810465771335806,0.780521275758344,0.7549017007048733
0.8675393559639301,0.8673942149625796,0.8470047470063108
0.8368424350053232,0.8390979121047935,0.7709096444302389
0.8053586092595472,0.8051757333145133,0.7758363616916939
0.7864329185797633,0.7861769619491111,0.7618102506726927
0.8099184326012688,0.8079381697625244,0.7871933045325409
0.7671112999462204,0.7651233827814875,0.7263383077288126
0.769599145080946,0.7684308390706183,0.7558252479719253
0.7965564318959346,0.7977819056775403,0.7631546600217155
0.8226993387562671,0.8230860393258079,0.7864986061357577
0.8390182534818431,0.8393631846322733,0.8024366032585897
0.8177421277468291,0.8166078741505352,0.7965049542762971
0.7465093846073418,0.7479223315793315,0.7632669672547125
0.8106106084442442,0.8124774482844925,0.8092899475910612
0.7241565946311772,0.7256247669483853,0.6655034231103187
0.8171686509771683,0.8182754528101293,0.81007390660805
0.7541007427687904,0.7543901464361651,0.7264386307409377
0.7739697504284426,0.7722868635029352,0.7733123283132164
0.8443406615391793,0.8417862354331085,0.7876259988463451
0.8218039385048843,0.819969186239038,0.7870784741179424
0.7821136726874015,0.7820668623016762,0.7460233120954715
0.831916685670882,0.8349349683051823,0.7805153137729307
0.8075208500851871,0.8072333948410486,0.7996945268818826
0.7909964500642146,0.7931669329550683,0.7796351718983505
0.8577756883063867,0.858283524541545,0.8447362245601371
0.8527910792988392,0.8539849425258383,0.8253751493574881
0.7532324432053561,0.7542467167567939,0.6670773145802587
0.7943195762500822,0.7938981092408849,0.7818715411104795
0.8169839903785932,0.8171893146075906,0.7510046813519007
0.8288682454530366,0.8271675789138355,0.7754012478144673
0.8159128124735602,0.8143409736878444,0.8208436450604559
0.7855672867340893,0.787118106068999,0.7748569949118287
0.7732708883623756,0.7751596974710628,0.769458279837502
0.7877549561251295,0.7874102820783018,0.7308550209137978
0.7749399544357949,0.7729778678861942,0.7177942338803478
0.8151195310840976,0.8167847580841344,0.7945276518214668
0.8117156165561146,0.8125781491855792,0.7877510461686577
0.8241693790141742,0.8225281059200923,0.7677204214658148
0.8248216012393488,0.8238177967380707,0.7991855692356761
0.787202877834829,0.7884978798049986,0.7510971633864867
0.8234746155639181,0.8224656343263355,0.7397952007031645
0.8032844329383938,0.8034006339517759,0.7731403344281809
0.7779247227139495,0.7786566547789,0.7447365749849889
0.8189014221524731,0.819215158297028,0.8182381513102328
0.8136729746603436,0.8130378695485285,0.7699052330647501
0.7856957738029611,0.7879146237733142,0.7435875941826761
0.8453958773512164,0.8424178993474871,0.8216073395514983
0.8148360445832123,0.8135491185821327,0.7968119623683522
0.8202616242398907,0.8196429738056699,0.8012165526267421
0.8323719238374059,0.8318383847851719,0.8139641352848129
0.8319528773543324,0.8310926594594468,0.8050294984256849
0.8159671653509106,0.8143861696454215,0.7963005134169303
0.8058308188761055,0.8066242652494084,0.7795799729154225
0.794230798710378,0.7923674766694321,0.750948299242922
0.8161962689963268,0.8164174276863997,0.7959875766775805
0.7487235841653392,0.7501278635982535,0.7569188384154864
0.8413189987668901,0.8397429015283358,0.8076327812257269
0.8184407193587796,0.8185595996189462,0.795155539779135
0.778434855414458,0.7758924105989656,0.7492651842567518
0.8139548139817026,0.8138606293818611,0.7845966281760732
0.8496747554071289,0.8485438269540618,0.8077167264749894
0.7859051789028129,0.78647002425936,0.7267273956613817
0.8311075778315116,0.831307551341154,0.8115251635766135
0.7919297761382833,0.7926956972077636,0.7740532816175775
0.7666547372297711,0.7684300302766369,0.6730126581834293
0.7351205461722826,0.735629795221793,0.7257267165931826
0.7817348358555752,0.7833669005770654,0.7664685390996268
0.8286318397235479,0.8281193540923488,0.7851366906154981
0.8791079428382576,0.8769926555806786,0.8584478535833204
0.7849353862666335,0.7837205248844268,0.7454811542347859
0.8080902288938195,0.809484390946248,0.8206168182241887
0.8258745741014326,0.826131559443195,0.8126763044245794
0.7438926632491609,0.7430976665066154,0.7451248210285886
0.7757998988239991,0.775538090366294,0.7767761416573145
0.7622952107254526,0.7644231843694254,0.7446414172565807
0.8019199243476183,0.8005461636706861,0.7632090558234657
0.8140284136714939,0.8114263657994722,0.7550656609305342
0.7695844191304648,0.7689767225739299,0.718751345415721
0.7502763583981158,0.751190981698058,0.7346010883365099
0.7949708172967584,0.7946036303449572,0.747831262408525
0.7495832851415205,0.7498729643592338,0.7053793854199153
0.8525213858948448,0.8523414022650145,0.8236160465446314
0.7608809030136826,0.7598853390921225,0.7049124848680469
0.8224376503240235,0.8244817561785882,0.7936841680776108
0.7696081041276166,0.770292874837279,0.71960351035724
0.8280320365562706,0.8281461045682225,0.8281235960547425
0.7566117869111388,0.757098987944179,0.7232014790617276
0.758174367663366,0.7583395713195171,0.7133726982643486
0.7917427337221055,0.7928885091682933,0.786489565004202
0.8378212212377887,0.8361576210608391,0.8255201401700729
0.7494190215586042,0.7485825103125363,0.7160251866321325
0.7948877965740642,0.7927930083964211,0.7875324373808038
0.8446787541748191,0.8449831911107502,0.8099355623159277
0.8252569660348332,0.8230120833274104,0.7870605291290208
0.7608248729052518,0.7607621180925827,0.7283930304265196
0.815031434522577,0.8121466022335546,0.7838776622632587
0.7585986474519941,0.7589801197452609,0.7236602171025965
0.7979924730843893,0.797656584194415,0.7307649997226836
0.7566508749431409,0.755540645134409,0.69990522139207
0.773721268580941,0.7748872732468303,0.7543693605110139
0.8113229805039305,0.8103209854735746,0.7830460481800607
0.8341024382920265,0.8332771420971811,0.8110281476847259
0.8113805989408513,0.8098928731436184,0.7446183070724779
0.7880718520425466,0.7878318435286531,0.7916021772686388
0.8592405651680457,0.8592306633866682,0.8207600290583508
0.818338401041839,0.8177604937916979,0.7896760088636865
0.8078693043412746,0.805054564835586,0.7947283906646814
0.8003475305504486,0.8005300017974353,0.7775193373404976
0.7771610873389193,0.7780519925554195,0.7668117819176894
0.8046000632590813,0.8048390139028202,0.7987163086188029
0.7325832096806875,0.7319134345354444,0.7028856682530955
0.8555391360197371,0.8547894168834734,0.8150652398029603
0.732712741678128,0.731424940006725,0.6776846286424765
0.7888549294145055,0.7867462082431541,0.7868404688389572
0.8125454106964777,0.8115212199878707,0.7876379359945753
0.8266369560605333,0.8261512982215817,0.7778135637855461
0.862205451516378,0.8634247737820487,0.8639275909331379
0.815055961162906,0.81348865837054,0.7967026731856044
0.8403248540425345,0.8407490049017402,0.7837586356552719
0.8484846704274825,0.8476513042615451,0.8436876248724537
0.8066100299042038,0.8080041779199605,0.7773980201630262
0.7396214176988691,0.7425378395387874,0.7097324783980639
0.7674912914383107,0.7695120799577876,0.7285526570923024
0.6989584101477733,0.7011736559011248,0.653071511218296
0.8506505316587728,0.8499925784328801,0.8527495775345926
0.8403946435286379,0.8420573290120779,0.8158755323308483
0.7662125158268501,0.766461909604531,0.7637232789964867
0.7938817693558426,0.7945774517332327,0.7738795510741407
0.7820233869928539,0.7822772982094611,0.7919206651882992
0.8213859343011592,0.8220645733142912,0.8047343447060964
0.8577537693697025,0.8568229785721622,0.8264940445344945
0.8230241015141795,0.8214905632015002,0.7883700362794571
0.7966814892764507,0.7947149093281651,0.7792341938729251
0.7955345972121827,0.7947360404640056,0.756359571119569
0.8045180176861201,0.8012819600942545,0.7644060952774724
0.8322454596180723,0.8315412292853959,0.8038402154817189
0.7690395255838096,0.7672168420972344,0.7336173500509353
0.8211306573218745,0.8208074206397576,0.7549123592077022
0.8201400311727368,0.8221317207521092,0.7903985068471461
0.7184117433739556,0.7182825832906448,0.6789056355573178
0.7576172101225702,0.7579943164665756,0.6986032554436609
0.7471502295634291,0.7470073732597862,0.7202111713631147
0.863571024003499,0.8640878126070874,0.8239828667793384
0.8195691911249706,0.8187438082642602,0.775806010053662
0.8367780334051085,0.8357122148819955,0.7814982424319745
0.7751564730060576,0.7769477915417867,0.7957421461537187
0.8204023169413958,0.8205071835031934,0.7848149944139338
0.8000597030907382,0.7991316060890606,0.7728643595319433
0.8264898915832414,0.8266047959345326,0.8320600168054387
0.7742224836905837,0.7739906815826954,0.7164019248036425
0.798079680184735,0.7985767669361685,0.7879807477731813
0.8381351624330796,0.8370926799532667,0.7991637293036162
0.7908066429425948,0.788979041901145,0.7521006494508633
0.7978912391931383,0.7979843661029948,0.7478718212207045
0.7815288977418099,0.7807829254641172,0.746117244959307
0.8151453575177472,0.8147205583283107,0.8020164318788332
0.7921536149548606,0.7933646935626637,0.7603040330480035
0.7854863215743435,0.7844472370366404,0.7359882965619615
0.7948317685685304,0.7966847439910305,0.753427556809103
0.7529078804791768,0.7554468430322746,0.710724156156649
0.7836910070046871,0.7838418916111267,0.7607831568063935
0.85290278480286,0.8519015697148414,0.8113453578033215
0.834902882483838,0.8347658019122703,0.7775692763093363
0.8219827306007387,0.8205878084457271,0.8005672798665089
0.7216233933768039,0.7246197759068771,0.6795458251790849
0.8081583323620923,0.8061316717176156,0.8187499644810047
0.8096687591573559,0.8088850016209916,0.7859345405965397
0.8448598038240068,0.8457246816556699,0.7969634873745748
0.8333145304212303,0.8321938128833896,0.8133817922399822
0.8158219975420822,0.8171006992871588,0.8085206374032298
0.8386276962405914,0.8379746320189605,0.8168026761475752
0.7959353530989371,0.7944732647231771,0.7446454095695474
0.7797872856935292,0.7783776312668791,0.7789728855161531
0.767119498191962,0.7673536377428838,0.7749042111917303
0.8395218854359945,0.8388749519253353,0.8137396608256757
0.772982950710754,0.774104074174206,0.7572265748918987
0.8033742969791737,0.8017380878319433,0.7858554274811236
0.8200304782580865,0.8195864192668484,0.7857599767424592
0.8611469862348441,0.8610713613674369,0.839453524985172
0.7949573940511669,0.7933697151376456,0.732301278846289
0.7801544613674443,0.7792150168862277,0.7731126256760935
0.8083878583744546,0.8096475859112199,0.7721189195935094
0.7806640717154005,0.7801047697705211,0.7446379353996896
0.8235218233244088,0.8213308232518863,0.7873492157043722
0.8047240991607364,0.8049766797239493,0.779108146472187
0.8121465404723747,0.8131382822107973,0.7756762203190275
0.8125283659687956,0.811477992388432,0.7724374021904676
0.7669888553816271,0.7663912875460546,0.7421315856981439
0.8082348444936777,0.8075588912562801,0.7671948878345985
0.7788008186823757,0.7790677269534596,0.7576151581625424
0.795513658984315,0.7933211172545204,0.7871352915863866
0.7670442018627318,0.766629123444386,0.7604127497748525
0.7734473377317015,0.7732669558540239,0.7501844985919472
0.8188740943602727,0.8171814878693368,0.7713334140883061
0.735169276722117,0.7347807283101886,0.6954310135827346
0.8734829084321025,0.8730083398161702,0.8689368925001304
0.8022019914704472,0.8002671349807682,0.7665313471863783
0.7917411042333006,0.790920889524461,0.7759857147607229
0.8030480730908742,0.8018742720331559,0.7939084609923575
0.8297163095200039,0.8296867034559622,0.7738611305734894
0.8356184287234223,0.8359999851052213,0.8283608384401988
0.7981137601368277,0.7973990511062701,0.7155072171707958
0.805293790349541,0.8057457197906882,0.7442904028910319
0.8164007491835313,0.8162466659930444,0.7907910424077061
0.8513663886440149,0.8528663079886906,0.8259778663956328
0.8165470006376145,0.8143057052508723,0.7971654547299305
0.8440267014620555,0.842823527299785,0.8156001427890077
0.8585433743380793,0.8576277161360091,0.854126907129896
0.8285221206723531,0.8281812036172853,0.8075726511339477
0.8324271160745003,0.8313822424169236,0.8167078840278398
0.8027421837712854,0.804447539137715,0.769025197257333
0.7950036101931837,0.7961258635678388,0.7778297226665727
0.8077813892747939,0.8072182278498456,0.7796218006152711
0.8105412577668284,0.8116987871188641,0.7792681608596025
0.8488066058975701,0.8470749303439291,0.8197289271368675
0.8418676634179366,0.8422510946701868,0.8226258511053337
0.7845684099239765,0.7828985568235279,0.7800755883598046
0.8313897700530616,0.8314854987132492,0.8147905527754418
0.8381777896093754,0.8370173211708205,0.8222274933915988
0.8377798105970793,0.8375945501522988,0.826505833366377
0.8375413153459967,0.8373331933085981,0.8159769120285483
0.8400038571291969,0.8395369969937666,0.8294256544876737
0.8077479569299895,0.805621369344204,0.7556948307210634
0.7596349583716906,0.7607185289597429,0.742336162554877
0.8225234981940697,0.8220540637993627,0.8106338462496888
0.8223171849615616,0.8223207547612429,0.8090334868781895
0.7445928916212936,0.7448510999434792,0.7430108202367759
0.8130589524224676,0.8131433523463619,0.7577398380711848
0.7632121871850633,0.7627043182865568,0.6974504748977426
0.7639850821619759,0.7633743995400146,0.7671114260182165
0.8437098939782184,0.8414888816154752,0.8344566943806382
0.7922017254392825,0.7922466219635946,0.7766450496010363
0.8009125099174623,0.8002734634488631,0.7972864708103772
0.7996370053014239,0.7980122066118518,0.7970237489646055
0.8042158883098436,0.804487503131883,0.7900677181246594
0.7712517648979641,0.7699710579556708,0.7636687260892878
0.7994503016261907,0.7971203694794438,0.7531316638123559
0.813569926137196,0.8107182589452169,0.7857970776371345
0.7949525708486735,0.7955364782360203,0.7521051412238685
0.709770042751982,0.7107756870210995,0.690795184572569
0.8196672276937691,0.8187247232016869,0.7989281399886414
0.7331345117072119,0.733073786237445,0.6961317973100802
0.8012093991153647,0.8022656402543842,0.8138195684656893
0.7589584864835672,0.7578119504034784,0.7123414001015898
0.8054880968380912,0.8031204300065837,0.7844675436190737
0.7747539434326981,0.7746877012582686,0.7182087904368357
0.8027293079919389,0.802912872029786,0.7836051943990859
0.7873052267877585,0.7870410045545015,0.7269766517083549
0.7893827764198025,0.787601021270081,0.7577448294925151
0.75908984564095,0.7585160020513182,0.6892527125321501
0.7833809559079886,0.783935274051777,0.7489289881377242
0.7234907451394934,0.7257012543211779,0.6997325606901345
0.8676060490080649,0.868864803200941,0.8588223499060985
0.7486660864554782,0.7497833759069683,0.6842381932049775
