Model,R2_inner_mean,R2_inner_std,MAE_inner_mean,Mode,Fold
RF,0.6195289658861318,0.050137995965665434,0.5944151316521807,rdkit2d,13
RF+kNN,0.6188202279289206,0.04879371736181283,0.5960057252160751,rdkit2d,13
RF+XGB+kNN,0.6170351815566598,0.046996138093405776,0.5984046425964238,rdkit2d,13
SVM+kNN,0.6158832933251942,0.0532126189634011,0.6168129328071862,rdkit2d,13
RF+XGB,0.6158375246972307,0.049538965692328955,0.5980854551749466,rdkit2d,13
XGB+kNN,0.5729768165817262,0.04244274148965968,0.6400258190673194,rdkit2d,13
XGB,0.5476021060557418,0.046055803770373445,0.6395223903873705,rdkit2d,13
kNN,0.44754898026332623,0.08748419772926772,0.7328563877940495,rdkit2d,13
RF+LGBM+SVM,0.6848795886480531,0.03181776849645617,0.5328267907007014,rdkit2d,14
RF+ET+LGBM,0.6819528566528956,0.02490247537526302,0.5274930713641377,rdkit2d,14
LGBM+XGB+SVM,0.6814934173582794,0.0377031474146471,0.5445440844309906,rdkit2d,14
ET+LGBM+SVM,0.6814406285168724,0.029238728807509638,0.5280967981607331,rdkit2d,14
RF+ET+SVM,0.6804705813916369,0.02555532860500543,0.5286685826728224,rdkit2d,14
ET+LGBM+XGB,0.6802087273249541,0.027106717171334664,0.5298956586835628,rdkit2d,14
ET+LGBM,0.6795805108733961,0.026978794544269713,0.5294954534069904,rdkit2d,14
RF+LGBM+kNN,0.6786316421835863,0.02808135713504284,0.5440020188869694,rdkit2d,14
ET+LGBM+kNN,0.677939853919337,0.025412774074632126,0.5309502827452658,rdkit2d,14
RF+LGBM,0.6779222871810546,0.02768017235558407,0.5444010022417494,rdkit2d,14
LGBM+SVM,0.6776149768470036,0.03881755197803434,0.5482849052835838,rdkit2d,14
RF+SVM,0.677592973301329,0.028522312653958007,0.5382660027319861,rdkit2d,14
RF+SVM+kNN,0.6771619533496744,0.026769678719347868,0.5381085984488629,rdkit2d,14
RF+ET,0.6769334317862271,0.022182498775842007,0.5309302168615742,rdkit2d,14
LGBM+SVM+kNN,0.6768779196473392,0.03819334915353787,0.5486738694927171,rdkit2d,14
ET+XGB+SVM,0.6764131504266974,0.025807243428064317,0.5311136295193786,rdkit2d,14
RF+ET+kNN,0.675673369511963,0.020579749565893337,0.5319870387616772,rdkit2d,14
RF+ET+XGB,0.674772459272232,0.021119276057795604,0.5339543228789319,rdkit2d,14
RF+LGBM+XGB,0.6735533799779615,0.024952622738840424,0.5500546592044712,rdkit2d,14
LGBM+XGB+kNN,0.6735360582397758,0.03354140302566059,0.5607341929391999,rdkit2d,14
XGB+SVM+kNN,0.6716684788847667,0.03518788685252044,0.555377374502836,rdkit2d,14
RF+XGB+SVM,0.6713844390184738,0.02538726019423865,0.5417589789120034,rdkit2d,14
ET+XGB,0.6709061086299133,0.022362014248825317,0.5341575876524226,rdkit2d,14
XGB+SVM,0.6707799472814456,0.03634797601792328,0.5555165253347487,rdkit2d,14
ET+SVM,0.6704386518704812,0.026110481359733595,0.5346128645475035,rdkit2d,14
LGBM+XGB,0.6698525249775477,0.03321910145073439,0.5618466429365082,rdkit2d,14
ET+XGB+kNN,0.6697957042960032,0.020367583717110355,0.5356684115103304,rdkit2d,14
LGBM+kNN,0.669125137881037,0.036585165198836145,0.564439466188096,rdkit2d,14
ET,0.6690922591108865,0.025732906094590027,0.5278864162602067,rdkit2d,14
LGBM,0.6689692605659182,0.03924498521994046,0.5517407815051323,rdkit2d,14
ET+SVM+kNN,0.6685038710977093,0.024192011396121406,0.5364359233890464,rdkit2d,14
ET+kNN,0.664999881082359,0.021646538493632163,0.5374926693069952,rdkit2d,14
RF,0.6637010104434717,0.023446589884339713,0.5505647830612493,rdkit2d,14
RF+kNN,0.6629637907759014,0.022766828047649353,0.5533759872101963,rdkit2d,14
RF+XGB+kNN,0.6579150287155846,0.01809949721213136,0.5591184457399242,rdkit2d,14
RF+XGB,0.6563044023911203,0.016878566230996324,0.5599664355484162,rdkit2d,14
XGB+kNN,0.6468297757422095,0.02619102461867208,0.5888354528875108,rdkit2d,14
XGB,0.6429375770785045,0.03376224571221032,0.5599965498377559,rdkit2d,14
SVM,0.6393681138320656,0.045670613164959545,0.5745214766979483,rdkit2d,14
SVM+kNN,0.6349955991918118,0.039225879084694694,0.5930122782559375,rdkit2d,14
kNN,0.49561044055461007,0.043012146675813635,0.707454231494876,rdkit2d,14
RF+ET+LGBM,0.7092603082265869,0.067136081320312,0.5029405281359712,rdkit2d_fp,0
RF+ET+SVM,0.7088959257313083,0.06879611023752359,0.5029475687193042,rdkit2d_fp,0
RF+ET,0.7077915594996944,0.06685486536511061,0.5064865188329513,rdkit2d_fp,0
RF+ET+XGB,0.7075666288384617,0.06697849813140894,0.5073739911367459,rdkit2d_fp,0
ET+LGBM+SVM,0.707341726129339,0.07026801642290012,0.5035731286394507,rdkit2d_fp,0
RF+ET+kNN,0.7065592766194543,0.06760232739677896,0.49769559734996677,rdkit2d_fp,0
ET+LGBM+XGB,0.7058332694607159,0.06906514850375958,0.5043137469344249,rdkit2d_fp,0
ET+LGBM+kNN,0.7044455558603373,0.07150859645290204,0.4991115355002943,rdkit2d_fp,0
ET+LGBM,0.7040896620793153,0.06931933015834137,0.5059996662001113,rdkit2d_fp,0
ET+XGB+kNN,0.7029544220466666,0.07206768627761258,0.5035448205177013,rdkit2d_fp,0
ET+XGB+SVM,0.7028983296722711,0.06856664091829288,0.508388417731765,rdkit2d_fp,0
ET+XGB,0.7015243166162354,0.06909475612277176,0.5125016033653168,rdkit2d_fp,0
RF+LGBM+SVM,0.7012501026615392,0.06920271164297413,0.5144728933992118,rdkit2d_fp,0
ET+SVM,0.7004672739893834,0.07002616482825884,0.5104185326057691,rdkit2d_fp,0
ET+SVM+kNN,0.7000908860268893,0.07153482200204146,0.5067128342833994,rdkit2d_fp,0
RF+XGB+SVM,0.6991393329051874,0.06800867873885684,0.5162415368500101,rdkit2d_fp,0
RF+SVM,0.6967751437247869,0.06641678297559539,0.5178794800697448,rdkit2d_fp,0
ET+kNN,0.6963164738210728,0.07445266621354761,0.5116490711722742,rdkit2d_fp,0
RF+SVM+kNN,0.6952305222038074,0.07047799858790708,0.5140557215594627,rdkit2d_fp,0
ET,0.6926247898729263,0.07534923996078959,0.5020973966527649,rdkit2d_fp,0
RF+LGBM+XGB,0.6916741299511843,0.06317122666513417,0.5263363143412529,rdkit2d_fp,0
LGBM+XGB+SVM,0.6915807650811276,0.07486852588167965,0.5249433378611614,rdkit2d_fp,0
RF+LGBM+kNN,0.6906810004599286,0.0652686252206537,0.5204179141364628,rdkit2d_fp,0
RF+LGBM,0.6897247979924402,0.06312250189709806,0.5277576653707368,rdkit2d_fp,0
RF,0.6891394457481839,0.06427910817128984,0.5259455050814844,rdkit2d_fp,0
LGBM+SVM+kNN,0.6891208930947513,0.07746526047800967,0.5209304003399124,rdkit2d_fp,0
RF+XGB,0.687913618771056,0.062623037539371,0.5328462730137371,rdkit2d_fp,0
RF+XGB+kNN,0.6873510616353732,0.06332351240896607,0.525310210036922,rdkit2d_fp,0
RF+kNN,0.6862367172881155,0.06409106566474962,0.5256304694665394,rdkit2d_fp,0
LGBM+SVM,0.685648927321204,0.0774125852321675,0.5318969568373442,rdkit2d_fp,0
LGBM+XGB+kNN,0.6795613284502353,0.07334213682720873,0.5348212549340874,rdkit2d_fp,0
XGB+SVM+kNN,0.6788798884542515,0.07665245191158619,0.5340438811929432,rdkit2d_fp,0
XGB+SVM,0.6758337398048095,0.07581967808491187,0.5398178478923779,rdkit2d_fp,0
LGBM+XGB,0.6726814633586836,0.07116582438492643,0.5449203173564283,rdkit2d_fp,0
LGBM+kNN,0.6688327369089873,0.07449796979291752,0.54539883024628,rdkit2d_fp,0
LGBM,0.6674141963448799,0.0749826777257365,0.5434454900409159,rdkit2d_fp,0
XGB+kNN,0.6658614110203254,0.07520694444695501,0.5562182172651069,rdkit2d_fp,0
XGB,0.6614716109340564,0.07340961414224671,0.5392225260594555,rdkit2d_fp,0
SVM,0.656186691625623,0.07637253055767865,0.5615271309049439,rdkit2d_fp,0
SVM+kNN,0.65583123515843,0.08340718498781097,0.5572455870883843,rdkit2d_fp,0
kNN,0.5418157745611916,0.09464481615408964,0.6506760241274491,rdkit2d_fp,0
ET+SVM+kNN,0.7247565628580859,0.03839142720091944,0.5050263071129816,rdkit2d_fp,1
ET+LGBM+SVM,0.7216376630797576,0.048895791521308456,0.5046376005829618,rdkit2d_fp,1
ET+XGB+SVM,0.7204307663606897,0.04565496340808077,0.5065257139666738,rdkit2d_fp,1
XGB+SVM+kNN,0.7200867890772455,0.04929954967794502,0.5193642162656236,rdkit2d_fp,1
LGBM+XGB+SVM,0.7195777859250441,0.05767684874231252,0.5160705967333633,rdkit2d_fp,1
RF+ET+SVM,0.718047110877147,0.06461397441106628,0.5063081432796739,rdkit2d_fp,1
RF+SVM+kNN,0.7178218289622158,0.07118048604367228,0.5141731186358005,rdkit2d_fp,1
LGBM+SVM+kNN,0.7177753117180589,0.05915746651929538,0.5168156803053457,rdkit2d_fp,1
ET+SVM,0.7166748200423647,0.040195903972766484,0.5106104478450881,rdkit2d_fp,1
RF+SVM,0.7165276818068149,0.07161893128082791,0.5169664363290856,rdkit2d_fp,1
XGB+SVM,0.7164748817127882,0.049574209704131476,0.5220483276248356,rdkit2d_fp,1
ET+LGBM+kNN,0.7161638829929251,0.05427136050780045,0.5072234710753891,rdkit2d_fp,1
ET+XGB+kNN,0.7160300430353238,0.04978767872596449,0.5105115264475873,rdkit2d_fp,1
LGBM+SVM,0.7147622937322085,0.05932958478281974,0.5213465351151235,rdkit2d_fp,1
ET+kNN,0.7133906092708016,0.04066700973008834,0.5124912149854752,rdkit2d_fp,1
RF+ET+kNN,0.7112600552866265,0.0715046237051177,0.5080533467439081,rdkit2d_fp,1
RF+XGB+SVM,0.7110334310290192,0.07228972244659948,0.5225271801596355,rdkit2d_fp,1
ET+LGBM+XGB,0.7109931728591656,0.05373465831539135,0.5118986663702374,rdkit2d_fp,1
RF+LGBM+SVM,0.7102955582617291,0.0678631825392246,0.5198136175343068,rdkit2d_fp,1
ET+LGBM,0.7094768430746411,0.053030307917279126,0.5115404040220942,rdkit2d_fp,1
ET+XGB,0.7069614613661963,0.04883416362869251,0.517601590863989,rdkit2d_fp,1
RF+ET,0.70516511633755,0.07049482103953648,0.5137892028012601,rdkit2d_fp,1
RF+ET+LGBM,0.7047588712291113,0.06839629914188493,0.5142683809355085,rdkit2d_fp,1
RF+ET+XGB,0.7039518379203423,0.06846702796798046,0.5167631489547606,rdkit2d_fp,1
LGBM+XGB+kNN,0.7029267602189512,0.06660268371449475,0.5217371142031297,rdkit2d_fp,1
SVM+kNN,0.6996901452919183,0.04328199346447662,0.54406428820354,rdkit2d_fp,1
XGB+kNN,0.6980347695545953,0.05650000180393013,0.5386307950573757,rdkit2d_fp,1
RF+LGBM+kNN,0.6953281914200728,0.0813102548552154,0.5259304850157809,rdkit2d_fp,1
RF+kNN,0.6947576817695833,0.08692617270400303,0.5283746784142647,rdkit2d_fp,1
RF+XGB+kNN,0.6933241270871863,0.08511834438506195,0.5316764465431317,rdkit2d_fp,1
LGBM+kNN,0.6918043681678558,0.07535227747956505,0.5339417986418307,rdkit2d_fp,1
SVM,0.6905849894531068,0.04691005270675445,0.5594473117544982,rdkit2d_fp,1
ET,0.6878460498366381,0.0422572368332292,0.5254138020121079,rdkit2d_fp,1
LGBM+XGB,0.6863276670419018,0.07324161749727882,0.5372994683524007,rdkit2d_fp,1
RF+LGBM,0.682690007399449,0.08596293935352266,0.5342710055549146,rdkit2d_fp,1
RF+LGBM+XGB,0.6820886198166154,0.08728891540325076,0.5360885008235241,rdkit2d_fp,1
RF+XGB,0.6797086692743363,0.08955193593964804,0.5416827340555276,rdkit2d_fp,1
RF,0.6796876947611024,0.09173318305745069,0.5388995411299934,rdkit2d_fp,1
XGB,0.6722699268063488,0.07256711014944286,0.5469767186478105,rdkit2d_fp,1
LGBM,0.670963458172551,0.0839208866314868,0.5463847305214815,rdkit2d_fp,1
kNN,0.615551913216317,0.05902142777990923,0.6189871158095868,rdkit2d_fp,1
ET+LGBM+XGB,0.719301014813205,0.0393271339392228,0.4878641663734079,rdkit2d_fp,2
ET+XGB,0.7177197255440401,0.04581843555265844,0.48297345240731737,rdkit2d_fp,2
RF+ET+XGB,0.7170555182982857,0.039720416076743904,0.4847610848980296,rdkit2d_fp,2
RF+ET+LGBM,0.7166003966610589,0.0345554693831133,0.4917476304762568,rdkit2d_fp,2
ET+LGBM,0.7165211205349603,0.036134442338268215,0.49239279458360474,rdkit2d_fp,2
ET+LGBM+kNN,0.7163427742586119,0.03619351262533625,0.48939365323469025,rdkit2d_fp,2
ET+XGB+kNN,0.714646743766402,0.04566406839773026,0.4849377071922967,rdkit2d_fp,2
RF+ET,0.7129072267489807,0.0357115936571146,0.48956712499187444,rdkit2d_fp,2
RF+ET+kNN,0.71127699322315,0.03742419998612579,0.49226243478469156,rdkit2d_fp,2
ET+LGBM+SVM,0.7109902438708866,0.030446597298536382,0.5028411456747588,rdkit2d_fp,2
ET+XGB+SVM,0.7072835330887252,0.039037799022205666,0.5033185544251906,rdkit2d_fp,2
RF+ET+SVM,0.7065390902034319,0.03328135003716963,0.5055525992278581,rdkit2d_fp,2
ET,0.705216865157938,0.03812343092793326,0.4905548610223055,rdkit2d_fp,2
ET+kNN,0.7042130652911294,0.04593223564500521,0.49431801496515726,rdkit2d_fp,2
ET+SVM+kNN,0.6991922974432873,0.041134768297388276,0.5075502869624148,rdkit2d_fp,2
ET+SVM,0.6990296627179439,0.03832422397258098,0.512234319710314,rdkit2d_fp,2
RF+LGBM+SVM,0.6976602473322551,0.026997330255453974,0.5271183746847322,rdkit2d_fp,2
LGBM+XGB+SVM,0.6965311427712277,0.030236078782166723,0.5296100740509442,rdkit2d_fp,2
RF+LGBM+kNN,0.6956660415690169,0.03011384707986902,0.5215233608796452,rdkit2d_fp,2
RF+XGB+kNN,0.6955828598946765,0.037069792655728004,0.5143063428005237,rdkit2d_fp,2
LGBM+XGB+kNN,0.6952199909891971,0.03753501706869787,0.5228461646103519,rdkit2d_fp,2
RF+LGBM+XGB,0.6945746455423936,0.03538413138080895,0.5236403695562237,rdkit2d_fp,2
RF+XGB+SVM,0.6938887391236681,0.037241012228038745,0.5265409439391044,rdkit2d_fp,2
RF+XGB,0.6935837476039016,0.038407336335546466,0.519805098290143,rdkit2d_fp,2
RF+SVM,0.6921020479614165,0.03044840807579574,0.5293858607905966,rdkit2d_fp,2
RF+LGBM,0.6911036195132088,0.032044672447999155,0.5283334858440921,rdkit2d_fp,2
LGBM+SVM+kNN,0.6910980639479645,0.027341219356356958,0.5310040314544352,rdkit2d_fp,2
RF+SVM+kNN,0.6906626043458897,0.030571477035037598,0.5248636854225823,rdkit2d_fp,2
LGBM+SVM,0.6903334836488583,0.025512469275701374,0.537252731340627,rdkit2d_fp,2
LGBM+XGB,0.6881266961763469,0.041775896107187474,0.5397395801062057,rdkit2d_fp,2
RF+kNN,0.6864680816507357,0.030265411521343388,0.5252393543137365,rdkit2d_fp,2
RF,0.6854127956276016,0.03026249829670003,0.5278335201823002,rdkit2d_fp,2
XGB,0.6845038672606792,0.04626041924622071,0.5257530593440822,rdkit2d_fp,2
LGBM+kNN,0.6833795983759936,0.03459697215760436,0.5393946541619379,rdkit2d_fp,2
XGB+SVM+kNN,0.6829147468072048,0.04284705760106291,0.5347670196500862,rdkit2d_fp,2
XGB+kNN,0.6818577650111989,0.045726329897866444,0.5291769613627271,rdkit2d_fp,2
XGB+SVM,0.6807405776214448,0.0429369521760687,0.5446386640348819,rdkit2d_fp,2
LGBM,0.6788084132460593,0.02995442537532272,0.54473074026989,rdkit2d_fp,2
SVM,0.6475024687849119,0.04052758890146219,0.5876360193411274,rdkit2d_fp,2
SVM+kNN,0.6368319275267159,0.05172707122399674,0.5846857672857217,rdkit2d_fp,2
kNN,0.5469903935887815,0.04846660142580927,0.6396506988125619,rdkit2d_fp,2
ET+LGBM+SVM,0.7183071863994022,0.048012977857934395,0.5011439673320646,rdkit2d_fp,3
ET+LGBM,0.7157594002726413,0.05080602392537048,0.49743464459432263,rdkit2d_fp,3
ET+LGBM+XGB,0.7145122297388128,0.051831905077846074,0.49686143096871654,rdkit2d_fp,3
RF+ET+LGBM,0.7130176586700927,0.05129815131379936,0.49935651403833237,rdkit2d_fp,3
ET+LGBM+kNN,0.7121488910248658,0.05474487513432816,0.4988606226501336,rdkit2d_fp,3
ET+XGB+SVM,0.7110472615317265,0.05466486056893637,0.5035613514919886,rdkit2d_fp,3
RF+LGBM+SVM,0.7090700515573496,0.04399998314360984,0.5178166225333045,rdkit2d_fp,3
RF+ET+SVM,0.7088626938330049,0.055286307752484574,0.5074889202383192,rdkit2d_fp,3
LGBM+XGB+SVM,0.7071435683361411,0.04294833852784438,0.5184893810831036,rdkit2d_fp,3
LGBM+SVM,0.7051201015339438,0.04102757743917535,0.5201936860116139,rdkit2d_fp,3
RF+ET+XGB,0.7044319703511365,0.05555677218714991,0.505215775705564,rdkit2d_fp,3
RF+XGB+SVM,0.7037267328920194,0.049361407090539315,0.5226031155240978,rdkit2d_fp,3
ET+XGB,0.7031730395376506,0.05873384314588484,0.5030367180006432,rdkit2d_fp,3
ET+XGB+kNN,0.7028494869045367,0.062045590629726165,0.5004854124169169,rdkit2d_fp,3
LGBM+SVM+kNN,0.7028041109047728,0.04293048151944614,0.5182740030587627,rdkit2d_fp,3
RF+ET,0.7021728689159835,0.0566278525385204,0.5093575671872937,rdkit2d_fp,3
ET+SVM,0.7003287543467003,0.05778433869411288,0.5133834349200894,rdkit2d_fp,3
RF+ET+kNN,0.7003028976281819,0.06115580003977829,0.5087592819933133,rdkit2d_fp,3
RF+LGBM+XGB,0.6989457685831687,0.038219776564041096,0.5149463950541076,rdkit2d_fp,3
ET+SVM+kNN,0.6986242694413188,0.060088114193876954,0.5121039493471655,rdkit2d_fp,3
RF+LGBM,0.698392350989016,0.03677898491831284,0.5161020773586155,rdkit2d_fp,3
XGB+SVM,0.6972441475538103,0.046563733414306765,0.5314618355590062,rdkit2d_fp,3
XGB+SVM+kNN,0.6968883364349809,0.04978720749618313,0.5281917109360734,rdkit2d_fp,3
RF+SVM,0.6968388610553709,0.052558166938017604,0.5304528821146252,rdkit2d_fp,3
RF+LGBM+kNN,0.6965642458413491,0.04745516918095078,0.5164768180313488,rdkit2d_fp,3
RF+SVM+kNN,0.6953156145937394,0.05365648067175011,0.5277955703947386,rdkit2d_fp,3
LGBM+XGB+kNN,0.6949753611214573,0.04786827905990769,0.5203106386075039,rdkit2d_fp,3
LGBM+XGB,0.6945294090750778,0.03547244094434986,0.5248006487453301,rdkit2d_fp,3
LGBM+kNN,0.690278378331329,0.04336702133185684,0.5286129612033352,rdkit2d_fp,3
LGBM,0.6899801142147873,0.03249754677049579,0.5249848838132681,rdkit2d_fp,3
RF+XGB+kNN,0.6895210425577474,0.05189906454548443,0.523984700224843,rdkit2d_fp,3
RF+XGB,0.689428705477531,0.043413883222088064,0.5272136347347824,rdkit2d_fp,3
ET+kNN,0.6875784728738397,0.06830184581065273,0.5170832693759092,rdkit2d_fp,3
ET,0.6853126540214025,0.06091872087827446,0.5156250066336162,rdkit2d_fp,3
XGB,0.683996908938688,0.04642021421079957,0.528556096852403,rdkit2d_fp,3
XGB+kNN,0.683295638242415,0.05289069244582396,0.5385919964495625,rdkit2d_fp,3
RF+kNN,0.6815867260733693,0.05417808384332486,0.532755664412948,rdkit2d_fp,3
RF,0.6804063935121132,0.039783436217336106,0.5362481733988855,rdkit2d_fp,3
SVM,0.6499540875348029,0.03183651633519656,0.5731384972354105,rdkit2d_fp,3
SVM+kNN,0.6465844517553186,0.05164565048871985,0.571594793771904,rdkit2d_fp,3
kNN,0.5350576078916199,0.060038576533877404,0.6651688465583471,rdkit2d_fp,3
RF+XGB+SVM,0.7049603378555315,0.05507103218666368,0.5471094656739557,rdkit2d_fp,4
RF+ET+SVM,0.7049315417975587,0.05265853942243833,0.5437790895612586,rdkit2d_fp,4
RF+LGBM+SVM,0.7024789663456223,0.05344829439182222,0.5482098460058547,rdkit2d_fp,4
ET+XGB+SVM,0.7021535919194303,0.05472101621838276,0.5442099002456103,rdkit2d_fp,4
RF+SVM,0.702058266833659,0.05493400937171101,0.5476219548307115,rdkit2d_fp,4
RF+SVM+kNN,0.7012413738883377,0.05708019397029839,0.5465963564451642,rdkit2d_fp,4
ET+LGBM+SVM,0.698959418781773,0.051146631194500636,0.5490610630302628,rdkit2d_fp,4
RF+ET+XGB,0.6981913412058599,0.04845432070342841,0.5418067864269892,rdkit2d_fp,4
LGBM+XGB+SVM,0.697536470056352,0.05585004180014902,0.553630696019207,rdkit2d_fp,4
RF+ET+kNN,0.696509808070312,0.05205710370815082,0.5418716987304644,rdkit2d_fp,4
XGB+SVM+kNN,0.6953060192865326,0.06175694686345506,0.5528843598944718,rdkit2d_fp,4
LGBM+SVM+kNN,0.6952569546636036,0.054321632366007885,0.5531847793938881,rdkit2d_fp,4
ET+XGB+kNN,0.6948366381636913,0.05476281363100523,0.5456300131815733,rdkit2d_fp,4
ET+SVM+kNN,0.6945950948403289,0.0550665299179237,0.5501955419852314,rdkit2d_fp,4
RF+ET+LGBM,0.6943555347754248,0.04427380519411394,0.5431729196749091,rdkit2d_fp,4
RF+ET,0.6936854881273076,0.046752687174969436,0.5419716434900336,rdkit2d_fp,4
ET+LGBM+XGB,0.6929375286031769,0.04404608970102594,0.5483435894243639,rdkit2d_fp,4
LGBM+SVM,0.6925733406068073,0.05434123624687846,0.557469317894299,rdkit2d_fp,4
ET+LGBM+kNN,0.6901752038230282,0.04658222306217128,0.5515587934268185,rdkit2d_fp,4
ET+SVM,0.6901357218057509,0.056350591220004756,0.5549076619813755,rdkit2d_fp,4
XGB+SVM,0.6899690097686098,0.06279681605746212,0.5597382310492856,rdkit2d_fp,4
ET+XGB,0.689840579052499,0.047181122087367515,0.5481228574963823,rdkit2d_fp,4
RF+LGBM+kNN,0.6892416228662721,0.04982380099285487,0.5527644310886011,rdkit2d_fp,4
RF+LGBM+XGB,0.6890569481331749,0.04468446430838658,0.5554358874062705,rdkit2d_fp,4
RF+XGB+kNN,0.6887745958629785,0.05600683438679325,0.5530593370377627,rdkit2d_fp,4
ET+LGBM,0.6862262093170499,0.04059433427997827,0.5511799877992193,rdkit2d_fp,4
ET+kNN,0.685217204040867,0.050692290895812814,0.5559796010839924,rdkit2d_fp,4
RF+kNN,0.6849947065887599,0.05409206260832134,0.5540304083755514,rdkit2d_fp,4
RF+XGB,0.6836347265274775,0.04895220474884559,0.5575405863687909,rdkit2d_fp,4
RF+LGBM,0.6835250301064149,0.042244211800847066,0.5575023804323569,rdkit2d_fp,4
LGBM+XGB+kNN,0.6826631238370557,0.05110447073826035,0.564423081773515,rdkit2d_fp,4
RF,0.6796505577225667,0.04687683141054172,0.5541865621111653,rdkit2d_fp,4
LGBM+kNN,0.674970741678189,0.04488186308456473,0.5731149486034219,rdkit2d_fp,4
SVM,0.6742604612142602,0.057871090278328104,0.5819350816112461,rdkit2d_fp,4
LGBM+XGB,0.6713173066540754,0.04509054260675767,0.575055600949854,rdkit2d_fp,4
SVM+kNN,0.6698233057267854,0.06622742445211471,0.5831784882193055,rdkit2d_fp,4
XGB+kNN,0.6687031453828431,0.060360897844890855,0.5732890228024577,rdkit2d_fp,4
ET,0.6614524939204026,0.048635036599688146,0.5501151998267853,rdkit2d_fp,4
LGBM,0.6562243733461468,0.03925555340014496,0.5823894507450047,rdkit2d_fp,4
XGB,0.6425015635963978,0.06778532105401229,0.5736743644692086,rdkit2d_fp,4
kNN,0.5805932093002433,0.055984117647872964,0.6497313267447933,rdkit2d_fp,4
ET+LGBM+SVM,0.7237927776214341,0.03560961078176277,0.5012418206268656,rdkit2d_fp,5
RF+ET+SVM,0.7222696921909252,0.032498808180684645,0.502328342810685,rdkit2d_fp,5
RF+LGBM+SVM,0.719299563018281,0.03254713467881041,0.5079695573986,rdkit2d_fp,5
ET+XGB+SVM,0.7191825438564451,0.04092125398922949,0.5050041989823738,rdkit2d_fp,5
ET+SVM,0.7174999017277385,0.03585616591246611,0.5089038362545594,rdkit2d_fp,5
LGBM+XGB+SVM,0.716436380277054,0.033988249700488006,0.5125220631530708,rdkit2d_fp,5
RF+SVM,0.7152410815312218,0.02983284615851744,0.5157665979726078,rdkit2d_fp,5
LGBM+SVM,0.7151878415911064,0.031013249076499844,0.5133572329884347,rdkit2d_fp,5
RF+XGB+SVM,0.7148170434569735,0.033405633716770286,0.5170688316629082,rdkit2d_fp,5
RF+ET+LGBM,0.7088144931469017,0.031221568488362966,0.504158579663109,rdkit2d_fp,5
